""	"LMD_S14.vs.total_S14"
"GRMZM2G358050"	-0.673825036902161
"GRMZM2G358051"	-1.95788211737682
"GRMZM2G358059"	-1.13938524200026
"GRMZM2G358070"	4.99867166790999
"GRMZM2G358076"	-2.18474871329198
"GRMZM2G358102"	0
"GRMZM2G358109"	-5.98508306528042
"GRMZM2G358121"	4.3705785389608
"GRMZM2G358139"	0
"GRMZM2G358153"	1.84518371184925
"GRMZM2G358161"	0
"GRMZM2G358180"	1.75066769644759
"GRMZM2G358187"	0
"GRMZM2G358205"	0
"GRMZM2G358219"	0.0351369046225807
"GRMZM2G358236"	0
"GRMZM2G358238"	0
"GRMZM2G358247"	0
"GRMZM2G358265"	0
"GRMZM2G358274"	0
"GRMZM2G358279"	-2.78742453345649
"GRMZM2G358281"	0
"GRMZM2G358286"	0
"GRMZM2G358298"	0
"GRMZM2G358306"	0
"GRMZM2G358311"	-1.24095540128875
"GRMZM2G358365"	-0.0336197228875353
"GRMZM2G358381"	-4.63297243667891
"GRMZM2G358386"	0
"GRMZM2G358389"	-2.91485956368766
"GRMZM2G358398"	1.66949003999198
"GRMZM2G358405"	0
"GRMZM2G358416"	0
"GRMZM2G358418"	0
"GRMZM2G358425"	0
"GRMZM2G358467"	0.235905450243471
"GRMZM2G358491"	-3.41520016120393
"GRMZM2G358523"	0
"GRMZM2G358536"	-2.15367110891077
"GRMZM2G358537"	-0.533214815727312
"GRMZM2G358540"	0
"GRMZM2G358594"	0
"GRMZM2G358606"	0
"GRMZM2G358618"	-3.87228326524165
"GRMZM2G358619"	0
"GRMZM2G358632"	0
"GRMZM2G358633"	0
"GRMZM2G358650"	0
"GRMZM2G358655"	0
"GRMZM2G358663"	-2.17183854023191
"GRMZM2G358667"	-0.884626787860382
"GRMZM2G358693"	0
"GRMZM2G358701"	1.64289410095536
"GRMZM2G358704"	0
"GRMZM2G358711"	0
"GRMZM2G358745"	0
"GRMZM2G358768"	-1.74694329362009
"GRMZM2G358791"	1.6657785884541
"GRMZM2G358796"	0.332608095525972
"GRMZM2G358830"	-1.17463290468152
"GRMZM2G358877"	-6.44760275854041
"GRMZM2G358879"	0
"GRMZM2G358898"	0
"GRMZM2G358899"	0
"GRMZM2G358917"	0
"GRMZM2G358924"	-2.25117184921218
"GRMZM2G358929"	0
"GRMZM2G358931"	-1.38295083916794
"GRMZM2G358956"	-1.28113429626301
"GRMZM2G358965"	-3.8121994119714
"GRMZM2G358977"	0
"GRMZM2G358987"	-0.515850908142949
"GRMZM2G358991"	0
"GRMZM2G359018"	-2.9116528179238
"GRMZM2G359020"	-2.55420744771818
"GRMZM2G359027"	0
"GRMZM2G359033"	-3.51487691357798
"GRMZM2G359038"	-1.56225014333187
"GRMZM2G359064"	2.94674579777556
"GRMZM2G359070"	-0.180725627137841
"GRMZM2G359076"	-0.498518117608796
"GRMZM2G359082"	0
"GRMZM2G359095"	0
"GRMZM2G359102"	-0.626926904452343
"GRMZM2G359105"	0
"GRMZM2G359116"	0
"GRMZM2G359127"	-0.0591721392351992
"GRMZM2G359142"	0
"GRMZM2G359183"	-0.544043841261081
"GRMZM2G359185"	0
"GRMZM2G359217"	0
"GRMZM2G359230"	0
"GRMZM2G359234"	-1.78019344950247
"GRMZM2G359237"	-3.76841997672009
"GRMZM2G359260"	-2.56981945521206
"GRMZM2G359298"	-0.725346072612385
"GRMZM2G359304"	0
"GRMZM2G359305"	0
"GRMZM2G359314"	0.648797782553574
"GRMZM2G359320"	0
"GRMZM2G359322"	0
"GRMZM2G359331"	-1.10087638403579
"GRMZM2G359333"	-0.264336412736321
"GRMZM2G359365"	-0.314074975389492
"GRMZM2G359368"	0
"GRMZM2G359397"	0.190951989714209
"GRMZM2G359409"	0
"GRMZM2G359434"	-0.515368760782329
"GRMZM2G359438"	-2.53168463730427
"GRMZM2G359505"	-0.804969850324586
"GRMZM2G359508"	0
"GRMZM2G359510"	0
"GRMZM2G359514"	-0.487559454454352
"GRMZM2G359521"	0
"GRMZM2G359542"	-2.185408692218
"GRMZM2G359559"	0.0349256007171094
"GRMZM2G359566"	1.10411970191358
"GRMZM2G359571"	0
"GRMZM2G359581"	-0.817581417544191
"GRMZM2G359589"	-1.80487023803568
"GRMZM2G359599"	1.64275181732124
"GRMZM2G359619"	1.64262090359369
"GRMZM2G359629"	0
"GRMZM2G359664"	0.344936559007371
"GRMZM2G359668"	0
"GRMZM2G359670"	4.04938628229606
"GRMZM2G359676"	0
"GRMZM2G359735"	-0.902316632231898
"GRMZM2G359746"	0
"GRMZM2G359768"	0
"GRMZM2G359779"	0
"GRMZM2G359786"	4.55784512904277
"GRMZM2G359799"	0
"GRMZM2G359822"	0
"GRMZM2G359874"	0.905017131837512
"GRMZM2G359879"	0
"GRMZM2G359892"	0
"GRMZM2G359904"	0
"GRMZM2G359924"	-2.9622303363747
"GRMZM2G359929"	-4.37992112396009
"GRMZM2G359952"	-5.74629488016033
"GRMZM2G359956"	0
"GRMZM2G359961"	0
"GRMZM2G359974"	0
"GRMZM2G359986"	0
"GRMZM2G360011"	0
"GRMZM2G360021"	2.90534427154013
"GRMZM2G360023"	0
"GRMZM2G360025"	0
"GRMZM2G360081"	0
"GRMZM2G360097"	-0.432942765517531
"GRMZM2G360104"	0
"GRMZM2G360150"	-6.52873017904004
"GRMZM2G360191"	0
"GRMZM2G360219"	0
"GRMZM2G360234"	-1.60809381113442
"GRMZM2G360266"	0
"GRMZM2G360339"	1.46623145030816
"GRMZM2G360347"	-2.13531930696383
"GRMZM2G360352"	-1.32031757803728
"GRMZM2G360374"	0
"GRMZM2G360383"	0
"GRMZM2G360387"	0
"GRMZM2G360389"	0.298027006941687
"GRMZM2G360429"	0.403551622855524
"GRMZM2G360455"	-4.66675448487793
"GRMZM2G360490"	0
"GRMZM2G360494"	0
"GRMZM2G360495"	0
"GRMZM2G360501"	0
"GRMZM2G360517"	-1.10256738551388
"GRMZM2G360519"	-3.72590499029894
"GRMZM2G360521"	0
"GRMZM2G360523"	0
"GRMZM2G360529"	0
"GRMZM2G360541"	-3.00345308230607
"GRMZM2G360554"	0
"GRMZM2G360567"	4.66545857829608
"GRMZM2G360578"	0
"GRMZM2G360579"	0
"GRMZM2G360589"	-0.722125373149127
"GRMZM2G360615"	-2.54957656885859
"GRMZM2G360624"	-2.23718893475317
"GRMZM2G360626"	-4.13150837012989
"GRMZM2G360648"	0
"GRMZM2G360649"	0
"GRMZM2G360677"	0.460958240346986
"GRMZM2G360680"	-2.19036781947604
"GRMZM2G360681"	0.399880933388729
"GRMZM2G360688"	-1.54118506204203
"GRMZM2G360698"	-1.46430419133501
"GRMZM2G360713"	0
"GRMZM2G360725"	1.64250292277467
"GRMZM2G360761"	0
"GRMZM2G360792"	1.69699239850218
"GRMZM2G360794"	0
"GRMZM2G360805"	-4.31371116290006
"GRMZM2G360821"	-2.33436452630674
"GRMZM2G360833"	0
"GRMZM2G360835"	-1.30886426227913
"GRMZM2G360840"	0
"GRMZM2G360847"	-5.67032233530263
"GRMZM2G360857"	-2.23402937208526
"GRMZM2G360860"	0
"GRMZM2G360867"	-0.912840468015415
"GRMZM2G360873"	-2.08159014122757
"GRMZM2G360891"	0
"GRMZM2G360907"	-2.91476638420371
"GRMZM2G360949"	-6.90107871658136
"GRMZM2G361044"	0
"GRMZM2G361049"	-4.88275543134344
"GRMZM2G361064"	2.94726779135506
"GRMZM2G361066"	0
"GRMZM2G361072"	-4.41316612862598
"GRMZM2G361074"	0.106286740045874
"GRMZM2G361087"	0
"GRMZM2G361092"	0
"GRMZM2G361100"	0
"GRMZM2G361108"	1.35617056156974
"GRMZM2G361115"	0.806877435377073
"GRMZM2G361120"	0
"GRMZM2G361131"	2.89075755638881
"GRMZM2G361151"	0
"GRMZM2G361164"	0
"GRMZM2G361166"	0
"GRMZM2G361210"	-1.45102855557981
"GRMZM2G361217"	-0.458200728575045
"GRMZM2G361220"	0.193174817174195
"GRMZM2G361242"	0.08511020210401
"GRMZM2G361256"	-5.48980635366074
"GRMZM2G361268"	0
"GRMZM2G361362"	0
"GRMZM2G361376"	-2.19432713539286
"GRMZM2G361388"	0
"GRMZM2G361391"	-0.49621442724917
"GRMZM2G361398"	-0.169655523053131
"GRMZM2G361402"	0
"GRMZM2G361423"	2.96639447247663
"GRMZM2G361442"	0
"GRMZM2G361445"	0
"GRMZM2G361475"	0
"GRMZM2G361501"	-0.263282155332457
"GRMZM2G361511"	-2.18509120030378
"GRMZM2G361513"	0
"GRMZM2G361518"	-3.24529595466458
"GRMZM2G361535"	-3.52333311075847
"GRMZM2G361569"	0.22190547275452
"GRMZM2G361593"	2.1417480096014
"GRMZM2G361600"	0
"GRMZM2G361602"	0
"GRMZM2G361605"	-1.03344475544122
"GRMZM2G361611"	-7.63985507574702
"GRMZM2G361615"	0
"GRMZM2G361621"	-2.96773744712933
"GRMZM2G361625"	2.58551730386001
"GRMZM2G361633"	-4.61976918651128
"GRMZM2G361652"	0.632197933198776
"GRMZM2G361656"	0
"GRMZM2G361659"	1.65777854626897
"GRMZM2G361662"	-2.1465509020913
"GRMZM2G361688"	-1.77559838693989
"GRMZM2G361693"	-1.38682504014935
"GRMZM2G361699"	2.13791976093071
"GRMZM2G361718"	-3.67794073349311
"GRMZM2G361754"	-2.52660418714925
"GRMZM2G361783"	0
"GRMZM2G361791"	0
"GRMZM2G361822"	0
"GRMZM2G361842"	1.0460643643162
"GRMZM2G361847"	-0.0943714424269071
"GRMZM2G361855"	-4.61956007686835
"GRMZM2G361877"	0
"GRMZM2G361891"	0
"GRMZM2G361893"	-3.551415649866
"GRMZM2G361896"	-0.468454036072444
"GRMZM2G361898"	0
"GRMZM2G361902"	1.19285678227593
"GRMZM2G361915"	0
"GRMZM2G361917"	0
"GRMZM2G361968"	-1.97128238973877
"GRMZM2G361984"	0
"GRMZM2G361986"	0
"GRMZM2G361993"	0
"GRMZM2G362021"	0
"GRMZM2G362036"	0
"GRMZM2G362088"	0.128190041939688
"GRMZM2G362115"	-0.542660799110214
"GRMZM2G362131"	0
"GRMZM2G362163"	0
"GRMZM2G362174"	-3.67416905178112
"GRMZM2G362198"	0
"GRMZM2G362281"	0
"GRMZM2G362295"	2.99829157251014
"GRMZM2G362298"	-2.88123014188607
"GRMZM2G362303"	-0.858749863377944
"GRMZM2G362306"	-1.30977170402202
"GRMZM2G362312"	-2.31082781707997
"GRMZM2G362341"	4.81743301556966
"GRMZM2G362362"	0
"GRMZM2G362368"	0.806412976320212
"GRMZM2G362398"	0
"GRMZM2G362410"	0
"GRMZM2G362413"	0
"GRMZM2G362456"	0
"GRMZM2G362470"	0.374367915375489
"GRMZM2G362498"	0
"GRMZM2G362557"	0
"GRMZM2G362599"	0
"GRMZM2G362607"	0
"GRMZM2G362627"	-6.44392029807393
"GRMZM2G362631"	0.733918928548679
"GRMZM2G362660"	0
"GRMZM2G362665"	0
"GRMZM2G362693"	3.2154476358603
"GRMZM2G362718"	-1.90911638357477
"GRMZM2G362722"	-2.96775472426273
"GRMZM2G362726"	-2.39684795204319
"GRMZM2G362732"	0
"GRMZM2G362745"	-0.537886830228067
"GRMZM2G362750"	0
"GRMZM2G362764"	0
"GRMZM2G362778"	0
"GRMZM2G362785"	2.19424890522458
"GRMZM2G362789"	0
"GRMZM2G362803"	0
"GRMZM2G362813"	0
"GRMZM2G362823"	3.57042130357091
"GRMZM2G362826"	0
"GRMZM2G362828"	0
"GRMZM2G362839"	0
"GRMZM2G362845"	0
"GRMZM2G362848"	0.124227365968252
"GRMZM2G362850"	-0.534686889193803
"GRMZM2G362857"	0
"GRMZM2G362883"	-0.388276758551089
"GRMZM2G362890"	2.96207979808134
"GRMZM2G362897"	0
"GRMZM2G362904"	0
"GRMZM2G362926"	-2.11624626771857
"GRMZM2G362942"	-5.26816196276922
"GRMZM2G362946"	-7.38172573241603
"GRMZM2G362949"	-0.780230327487884
"GRMZM2G362952"	0
"GRMZM2G362960"	0
"GRMZM2G362992"	0
"GRMZM2G362996"	0
"GRMZM2G363004"	0
"GRMZM2G363008"	0
"GRMZM2G363038"	-4.25818132483352
"GRMZM2G363052"	-0.619210129083023
"GRMZM2G363066"	-3.67722151730704
"GRMZM2G363109"	1.19398485243423
"GRMZM2G363116"	-3.62460768594014
"GRMZM2G363169"	0
"GRMZM2G363183"	-4.42344825394243
"GRMZM2G363186"	0
"GRMZM2G363187"	-2.52813594677931
"GRMZM2G363229"	1.4246052905164
"GRMZM2G363253"	-3.23527999150329
"GRMZM2G363272"	0
"GRMZM2G363310"	0
"GRMZM2G363319"	0
"GRMZM2G363332"	0
"GRMZM2G363334"	-0.186997816592335
"GRMZM2G363338"	0
"GRMZM2G363377"	0
"GRMZM2G363408"	-3.60560707381725
"GRMZM2G363423"	0
"GRMZM2G363429"	-6.53973447095347
"GRMZM2G363437"	2.87464038191331
"GRMZM2G363447"	1.94605239475366
"GRMZM2G363454"	0
"GRMZM2G363460"	-1.1046967333434
"GRMZM2G363470"	1.07250212486328
"GRMZM2G363474"	-2.138351368294
"GRMZM2G363477"	-0.487921819252614
"GRMZM2G363503"	-5.03680431576893
"GRMZM2G363520"	0
"GRMZM2G363530"	0
"GRMZM2G363535"	-2.65610968523624
"GRMZM2G363537"	0
"GRMZM2G363540"	0.26290086935356
"GRMZM2G363545"	-2.9637845905073
"GRMZM2G363552"	0
"GRMZM2G363554"	4.67350794120007
"GRMZM2G363557"	0
"GRMZM2G363583"	2.37298814926221
"GRMZM2G363595"	0
"GRMZM2G363649"	1.69699239850218
"GRMZM2G363668"	0
"GRMZM2G363678"	0
"GRMZM2G363691"	0
"GRMZM2G363715"	-2.67404496322526
"GRMZM2G363728"	-3.16970281340889
"GRMZM2G363762"	0
"GRMZM2G363789"	-0.728708628100437
"GRMZM2G363801"	0.0189636592799257
"GRMZM2G363805"	0
"GRMZM2G363813"	-2.94651696568515
"GRMZM2G363820"	0
"GRMZM2G363832"	0
"GRMZM2G363842"	0
"GRMZM2G363893"	-3.4632792060046
"GRMZM2G363905"	0
"GRMZM2G363908"	0.295572807035734
"GRMZM2G363913"	0
"GRMZM2G363915"	0
"GRMZM2G363926"	0
"GRMZM2G363971"	-6.40402035500179
"GRMZM2G363982"	-3.8679538280538
"GRMZM2G364060"	0.220222587314329
"GRMZM2G364068"	1.50144236477193
"GRMZM2G364069"	-7.75299282628801
"GRMZM2G364127"	-2.52660418714925
"GRMZM2G364129"	0
"GRMZM2G364131"	0
"GRMZM2G364145"	-1.25894204703591
"GRMZM2G364160"	0
"GRMZM2G364172"	-0.0101988540014604
"GRMZM2G364174"	0
"GRMZM2G364178"	0
"GRMZM2G364208"	-0.860879593440977
"GRMZM2G364231"	-2.52660418714925
"GRMZM2G364237"	1.66945301105246
"GRMZM2G364249"	0
"GRMZM2G364252"	-0.0624077323980588
"GRMZM2G364265"	1.71681173665295
"GRMZM2G364272"	-3.11500945957106
"GRMZM2G364278"	1.64289410095536
"GRMZM2G364285"	-6.75596664545266
"GRMZM2G364287"	1.2105591502885
"GRMZM2G364320"	1.63853329317327
"GRMZM2G364328"	0
"GRMZM2G364349"	0
"GRMZM2G364366"	0
"GRMZM2G364369"	0
"GRMZM2G364373"	0
"GRMZM2G364375"	0
"GRMZM2G364388"	1.66949003999198
"GRMZM2G364404"	0
"GRMZM2G364410"	0
"GRMZM2G364469"	0
"GRMZM2G364528"	-1.98377582862848
"GRMZM2G364566"	-4.41841997381452
"GRMZM2G364597"	1.65008092490718
"GRMZM2G364601"	0
"GRMZM2G364612"	1.35821934405485
"GRMZM2G364637"	0
"GRMZM2G364643"	0.267909113651745
"GRMZM2G364646"	0
"GRMZM2G364683"	0
"GRMZM2G364685"	0
"GRMZM2G364697"	0
"GRMZM2G364703"	0
"GRMZM2G364735"	0
"GRMZM2G364748"	-6.5264910984029
"GRMZM2G364753"	0
"GRMZM2G364786"	0
"GRMZM2G364793"	0
"GRMZM2G364839"	0
"GRMZM2G364851"	-5.56493994473956
"GRMZM2G364863"	1.69712812672703
"GRMZM2G364870"	2.92802512521605
"GRMZM2G364873"	0
"GRMZM2G364877"	0
"GRMZM2G364901"	-0.510392654903384
"GRMZM2G364975"	0
"GRMZM2G364977"	-1.7788725538709
"GRMZM2G364982"	-1.58205796761318
"GRMZM2G364988"	-0.676141037289128
"GRMZM2G365035"	-1.36232934748781
"GRMZM2G365053"	0
"GRMZM2G365102"	0
"GRMZM2G365111"	0
"GRMZM2G365134"	-2.6272644497066
"GRMZM2G365152"	0
"GRMZM2G365160"	-1.01400411862161
"GRMZM2G365162"	2.46947600468248
"GRMZM2G365166"	0
"GRMZM2G365185"	-4.96352602406631
"GRMZM2G365188"	0
"GRMZM2G365197"	0
"GRMZM2G365240"	0
"GRMZM2G365250"	-6.22986438196701
"GRMZM2G365282"	0
"GRMZM2G365286"	0
"GRMZM2G365292"	0
"GRMZM2G365298"	-2.03654905916843
"GRMZM2G365319"	-2.79025593320619
"GRMZM2G365374"	-0.51661781081777
"GRMZM2G365423"	-4.06080110133654
"GRMZM2G365443"	0
"GRMZM2G365472"	0
"GRMZM2G365474"	0
"GRMZM2G365475"	0
"GRMZM2G365483"	-2.74695068510186
"GRMZM2G365497"	0
"GRMZM2G365515"	-0.821529309219666
"GRMZM2G365544"	0
"GRMZM2G365570"	-2.26545569325857
"GRMZM2G365605"	0
"GRMZM2G365613"	0
"GRMZM2G365632"	0
"GRMZM2G365644"	0
"GRMZM2G365648"	0
"GRMZM2G365674"	-4.58524614815229
"GRMZM2G365677"	-0.00974745336223038
"GRMZM2G365688"	-1.52926928061361
"GRMZM2G365701"	0
"GRMZM2G365731"	0
"GRMZM2G365736"	2.9466993490844
"GRMZM2G365761"	0.278354318800931
"GRMZM2G365768"	0
"GRMZM2G365770"	1.01606617705991
"GRMZM2G365774"	2.02258235189815
"GRMZM2G365791"	-1.98093468330545
"GRMZM2G365810"	-3.0000671303188
"GRMZM2G365815"	2.2589976556652
"GRMZM2G365875"	0
"GRMZM2G365888"	-1.07505833580647
"GRMZM2G365899"	0
"GRMZM2G365912"	-4.65239857663004
"GRMZM2G365931"	0
"GRMZM2G365937"	0
"GRMZM2G365941"	0
"GRMZM2G365957"	-6.8326591247021
"GRMZM2G365961"	-0.856849078641751
"GRMZM2G365970"	0
"GRMZM2G365983"	-4.71745728014006
"GRMZM2G366009"	0
"GRMZM2G366020"	-7.23655127531505
"GRMZM2G366049"	0
"GRMZM2G366065"	-3.24620980241348
"GRMZM2G366077"	2.28779275906774
"GRMZM2G366101"	0
"GRMZM2G366117"	-2.56124196743237
"GRMZM2G366130"	0
"GRMZM2G366133"	0
"GRMZM2G366140"	0
"GRMZM2G366142"	0
"GRMZM2G366146"	-2.36451516736795
"GRMZM2G366150"	0.360935328968319
"GRMZM2G366181"	0
"GRMZM2G366254"	0
"GRMZM2G366255"	0
"GRMZM2G366264"	0
"GRMZM2G366270"	-6.22444323003827
"GRMZM2G366287"	1.6984364776051
"GRMZM2G366298"	0
"GRMZM2G366301"	-0.686418221418387
"GRMZM2G366313"	0.579240763293184
"GRMZM2G366337"	0
"GRMZM2G366372"	0
"GRMZM2G366373"	0
"GRMZM2G366383"	0
"GRMZM2G366389"	0
"GRMZM2G366392"	-6.85772066627341
"GRMZM2G366402"	0.314720391028825
"GRMZM2G366411"	0
"GRMZM2G366434"	0
"GRMZM2G366483"	0
"GRMZM2G366485"	-3.18515484244842
"GRMZM2G366520"	0
"GRMZM2G366521"	0
"GRMZM2G366526"	0
"GRMZM2G366530"	0.507075232401185
"GRMZM2G366532"	-1.20991877955342
"GRMZM2G366559"	0
"GRMZM2G366584"	-3.79762247251025
"GRMZM2G366607"	-5.68544313662265
"GRMZM2G366622"	-1.08627847240711
"GRMZM2G366638"	0
"GRMZM2G366647"	0
"GRMZM2G366659"	-0.815861261067298
"GRMZM2G366681"	-1.88129836925092
"GRMZM2G366688"	0
"GRMZM2G366698"	-4.37128180638614
"GRMZM2G366709"	0
"GRMZM2G366778"	0
"GRMZM2G366784"	0
"GRMZM2G366795"	0
"GRMZM2G366797"	-0.296749625345686
"GRMZM2G366799"	0
"GRMZM2G366802"	0
"GRMZM2G366803"	0
"GRMZM2G366843"	0
"GRMZM2G366849"	0
"GRMZM2G366851"	0
"GRMZM2G366856"	0
"GRMZM2G366873"	0
"GRMZM2G366910"	1.19170965210125
"GRMZM2G366919"	-0.0292986187962444
"GRMZM2G366935"	-0.49792005883194
"GRMZM2G366953"	0
"GRMZM2G366973"	0.556987880817733
"GRMZM2G366977"	-2.18543539889828
"GRMZM2G366981"	-0.542660799110214
"GRMZM2G366989"	0
"GRMZM2G367001"	-1.31102448058847
"GRMZM2G367008"	-2.5667954888198
"GRMZM2G367023"	-3.52617932466031
"GRMZM2G367026"	-0.862929227166956
"GRMZM2G367051"	1.69706671434278
"GRMZM2G367092"	0.0560139442695204
"GRMZM2G367094"	-0.71942869762971
"GRMZM2G367107"	0
"GRMZM2G367110"	0
"GRMZM2G367113"	0
"GRMZM2G367115"	-2.60571299457696
"GRMZM2G367129"	0
"GRMZM2G367170"	0
"GRMZM2G367181"	0
"GRMZM2G367186"	0
"GRMZM2G367195"	0
"GRMZM2G367206"	-1.87907519364635
"GRMZM2G367216"	0
"GRMZM2G367228"	0
"GRMZM2G367234"	0
"GRMZM2G367251"	-5.42157665555735
"GRMZM2G367267"	-2.66566867216119
"GRMZM2G367285"	0
"GRMZM2G367317"	0
"GRMZM2G367326"	-4.0216208801327
"GRMZM2G367330"	2.9466993490844
"GRMZM2G367348"	0
"GRMZM2G367353"	0
"GRMZM2G367355"	-3.87670775174674
"GRMZM2G367367"	-2.80583237847663
"GRMZM2G367405"	0
"GRMZM2G367409"	1.69699239850218
"GRMZM2G367411"	-2.47254784921654
"GRMZM2G367431"	0
"GRMZM2G367438"	0
"GRMZM2G367459"	0
"GRMZM2G367483"	0.370418375230441
"GRMZM2G367582"	1.45091143615665
"GRMZM2G367631"	0
"GRMZM2G367638"	0.705492575482837
"GRMZM2G367650"	-5.28779411282862
"GRMZM2G367657"	0
"GRMZM2G367668"	0
"GRMZM2G367701"	-2.366796425995
"GRMZM2G367714"	0
"GRMZM2G367765"	0
"GRMZM2G367768"	0
"GRMZM2G367777"	0
"GRMZM2G367780"	0
"GRMZM2G367803"	0
"GRMZM2G367813"	-2.52896576836337
"GRMZM2G367829"	0
"GRMZM2G367834"	-3.46786417411986
"GRMZM2G367842"	-3.56548748381437
"GRMZM2G367846"	0.251267337665802
"GRMZM2G367857"	-0.308685042574345
"GRMZM2G367861"	0
"GRMZM2G367867"	0
"GRMZM2G367869"	0
"GRMZM2G367876"	-1.54152892041471
"GRMZM2G367877"	0
"GRMZM2G367886"	-1.3115346559841
"GRMZM2G367898"	1.45479159692643
"GRMZM2G367907"	0
"GRMZM2G367941"	0.0896962532923504
"GRMZM2G367994"	0
"GRMZM2G367998"	0
"GRMZM2G368041"	0.700165150986873
"GRMZM2G368044"	0
"GRMZM2G368047"	-1.94317412331354
"GRMZM2G368058"	-1.35469488009334
"GRMZM2G368086"	0
"GRMZM2G368123"	-4.27592360427224
"GRMZM2G368126"	0
"GRMZM2G368134"	0
"GRMZM2G368151"	0
"GRMZM2G368195"	0
"GRMZM2G368206"	-1.72211397686539
"GRMZM2G368238"	0
"GRMZM2G368249"	0
"GRMZM2G368303"	-2.1850866741489
"GRMZM2G368350"	0
"GRMZM2G368358"	-2.96732958337051
"GRMZM2G368380"	0
"GRMZM2G368388"	-2.15751738148646
"GRMZM2G368398"	-1.73242632060334
"GRMZM2G368410"	-2.57452184197797
"GRMZM2G368411"	0
"GRMZM2G368436"	0
"GRMZM2G368439"	1.64275751699825
"GRMZM2G368448"	-0.93216150109931
"GRMZM2G368464"	0
"GRMZM2G368482"	0
"GRMZM2G368486"	3.31474420832848
"GRMZM2G368491"	0
"GRMZM2G368498"	0
"GRMZM2G368509"	0
"GRMZM2G368556"	0
"GRMZM2G368569"	0.253110935423791
"GRMZM2G368574"	2.92710470743771
"GRMZM2G368591"	0
"GRMZM2G368608"	0
"GRMZM2G368610"	2.25555855621881
"GRMZM2G368618"	0
"GRMZM2G368632"	-3.17524915081407
"GRMZM2G368639"	0
"GRMZM2G368648"	0
"GRMZM2G368658"	-2.52744392279364
"GRMZM2G368662"	3.03564046073261
"GRMZM2G368663"	0
"GRMZM2G368678"	-4.38629449003557
"GRMZM2G368698"	2.37475198774453
"GRMZM2G368721"	0
"GRMZM2G368728"	0
"GRMZM2G368738"	0
"GRMZM2G368746"	0
"GRMZM2G368755"	-0.327037395747182
"GRMZM2G368758"	2.62013761958291
"GRMZM2G368765"	0
"GRMZM2G368767"	0
"GRMZM2G368783"	0
"GRMZM2G368799"	0.799490346416585
"GRMZM2G368806"	-7.22130681539721
"GRMZM2G368807"	1.66938436635452
"GRMZM2G368826"	0.20348381159996
"GRMZM2G368827"	1.65837480908626
"GRMZM2G368838"	0
"GRMZM2G368861"	2.52164198471982
"GRMZM2G368865"	-2.52660418714925
"GRMZM2G368886"	-2.83790035519485
"GRMZM2G368890"	0
"GRMZM2G368898"	-6.23392723656894
"GRMZM2G368902"	-6.99334495300677
"GRMZM2G368908"	-0.826935329771487
"GRMZM2G368909"	-0.623482039470554
"GRMZM2G368924"	0
"GRMZM2G368993"	0
"GRMZM2G369014"	0
"GRMZM2G369018"	0
"GRMZM2G369047"	-5.35843671226629
"GRMZM2G369069"	0
"GRMZM2G369071"	1.13954165847079
"GRMZM2G369102"	0
"GRMZM2G369119"	-4.47903410288065
"GRMZM2G369130"	-1.95390297695112
"GRMZM2G369139"	-4.35025901827317
"GRMZM2G369149"	0
"GRMZM2G369182"	0
"GRMZM2G369216"	0
"GRMZM2G369228"	0
"GRMZM2G369242"	0
"GRMZM2G369243"	0
"GRMZM2G369249"	0
"GRMZM2G369253"	0
"GRMZM2G369260"	-0.264148669014355
"GRMZM2G369266"	0
"GRMZM2G369277"	0
"GRMZM2G369284"	0
"GRMZM2G369309"	0
"GRMZM2G369340"	-0.632247274225004
"GRMZM2G369348"	0
"GRMZM2G369371"	0
"GRMZM2G369373"	0
"GRMZM2G369391"	0
"GRMZM2G369394"	0
"GRMZM2G369396"	0
"GRMZM2G369401"	0
"GRMZM2G369427"	0
"GRMZM2G369432"	0
"GRMZM2G369434"	2.46491050459453
"GRMZM2G369444"	3.59860727992807
"GRMZM2G369445"	0
"GRMZM2G369469"	-2.71168493796137
"GRMZM2G369472"	-3.593379683477
"GRMZM2G369481"	-4.66486679212436
"GRMZM2G369484"	-0.316387071318179
"GRMZM2G369485"	0.172254793652086
"GRMZM2G369491"	1.64289410095536
"GRMZM2G369513"	0
"GRMZM2G369522"	0
"GRMZM2G369526"	0
"GRMZM2G369546"	-2.18853357561469
"GRMZM2G369559"	0
"GRMZM2G369607"	2.53697730529583
"GRMZM2G369629"	0
"GRMZM2G369639"	0
"GRMZM2G369652"	0.366122245621087
"GRMZM2G369685"	0
"GRMZM2G369701"	0
"GRMZM2G369703"	-4.76607390393219
"GRMZM2G369705"	0
"GRMZM2G369714"	0
"GRMZM2G369721"	0
"GRMZM2G369735"	0
"GRMZM2G369742"	-0.63391550474295
"GRMZM2G369778"	0
"GRMZM2G369792"	-5.08848363796978
"GRMZM2G369799"	0
"GRMZM2G369803"	-2.55128041234263
"GRMZM2G369815"	2.34441146929859
"GRMZM2G369834"	-1.5202093933679
"GRMZM2G369839"	-0.359087772289488
"GRMZM2G369845"	0
"GRMZM2G369882"	0
"GRMZM2G369884"	1.64289410095536
"GRMZM2G369899"	0
"GRMZM2G369912"	-3.36500115622089
"GRMZM2G369926"	-7.83476477700934
"GRMZM2G369931"	-1.17703256388953
"GRMZM2G369939"	0.78337025187252
"GRMZM2G369945"	0
"GRMZM2G369951"	0
"GRMZM2G369956"	0
