""	"BS.S4.vs.M.S4"	"BS.S9.vs.M.S9"	"BS.S14.vs.M.S14"
"AC186220.4_FG002"	1	1	1
"AC186220.4_FG004"	1	1	1
"AC186222.3_FG003"	1	0.777211751604692	1
"AC186222.3_FG004"	1	1	1
"AC186223.3_FG003"	1	1	1
"AC186226.5_FG004"	1	1	1
"AC186227.3_FG003"	1	1	1
"AC186227.3_FG005"	1	1	1
"AC186227.3_FG009"	1	1	1
"AC186228.4_FG003"	1	1	1
"AC186231.4_FG002"	0.544079611355309	0.777211751604692	1
"AC186233.3_FG007"	1	1	1
"AC186233.3_FG009"	1	1	1
"AC186234.3_FG002"	1	1	1
"AC186234.3_FG003"	1	0.777211751604692	1
"AC186234.3_FG005"	1	1	1
"AC186282.3_FG003"	1	1	1
"AC186283.4_FG002"	1	1	1
"AC186284.3_FG007"	1	0.777211751604692	1
"AC186284.3_FG008"	1	1	1
"AC186287.7_FG003"	1	1	1
"AC186287.7_FG005"	1	1	1
"AC186287.7_FG013"	1	1	1
"AC186288.3_FG003"	1	1	1
"AC186302.3_FG004"	1	1	1
"AC186302.3_FG005"	1	1	1
"AC186302.3_FG006"	0.996451447015187	1	1
"AC186302.3_FG013"	1	1	1
"AC186306.3_FG001"	0.686662943716398	1	1
"AC186307.4_FG001"	1	1	1
"AC186308.4_FG006"	1	1	1
"AC186309.3_FG002"	1	0.777211751604692	1
"AC186309.3_FG005"	1	1	1
"AC186309.3_FG006"	0.996451447015187	1	1
"AC186310.4_FG004"	1	0.777211751604692	1
"AC186314.4_FG003"	1	1	1
"AC186317.3_FG002"	1	1	1
"AC186322.4_FG001"	1	1	1
"AC186322.4_FG003"	1	0.777211751604692	1
"AC186322.4_FG005"	0.996451447015187	7.53712070781737e-07	1
"AC186323.3_FG008"	1	1	1
"AC186329.3_FG006"	1	1	1
"AC186329.3_FG007"	1	1	1
"AC186329.3_FG009"	1	1	1
"AC186333.2_FG006"	1	1	1
"AC186335.3_FG003"	1	0.777211751604692	1
"AC186336.4_FG006"	1	1	1
"AC186336.4_FG011"	1	1	1
"AC186337.3_FG003"	1	1	1
"AC186337.3_FG006"	1	1	1
"AC186339.3_FG001"	1	1	1
"AC186339.3_FG004"	1	0.562154062702578	1
"AC186339.3_FG008"	1	1	1
"AC186340.4_FG004"	1	1	1
"AC186341.4_FG002"	1	0.777211751604692	1
"AC186370.2_FG007"	1	1	1
"AC186371.3_FG005"	1	1	1
"AC186372.4_FG001"	1	1	1
"AC186374.4_FG003"	1	1	1
"AC186374.4_FG004"	1	1	1
"AC186375.3_FG001"	1	1	1
"AC186377.3_FG005"	1	1	1
"AC186379.3_FG001"	0.996451447015187	1	1
"AC186399.3_FG002"	1	0.777211751604692	1
"AC186404.3_FG002"	1	1	1
"AC186406.4_FG005"	1	1	1
"AC186406.4_FG006"	1	1	1
"AC186406.4_FG008"	1	1	1
"AC186408.5_FG005"	1	1	1
"AC186409.4_FG002"	1	0.13443830001613	1
"AC186412.4_FG011"	1	0.777211751604692	1
"AC186412.4_FG012"	1	1	1
"AC186414.3_FG009"	1	1	1
"AC186415.2_FG003"	1	1	1
"AC186416.3_FG001"	1	1	1
"AC186417.3_FG002"	1	1	1
"AC186417.3_FG004"	1	1	1
"AC186417.3_FG005"	1	1	1
"AC186417.3_FG006"	1	1	1
"AC186417.3_FG007"	1	1	1
"AC186419.4_FG002"	1	1	1
"AC186420.3_FG002"	0.996451447015187	1	1
"AC186424.4_FG006"	1	1	1
"AC186424.4_FG008"	1	1	1
"AC186424.4_FG009"	1	1	1
"AC186424.4_FG010"	1	1	1
"AC186431.5_FG001"	1	1	0.93810199727452
"AC186433.4_FG001"	1	1	1
"AC186438.3_FG004"	1	1	1
"AC186493.4_FG002"	1	0.777211751604692	1
"AC186500.3_FG001"	0.996451447015187	1	1
"AC186506.3_FG001"	1	1	1
"AC186506.3_FG002"	1	1	1
"AC186512.3_FG007"	0.655951332940809	0.777211751604692	0.0221750977077848
"AC186516.3_FG003"	1	1	1
"AC186518.3_FG003"	1	1	1
"AC186519.4_FG002"	1	1	1
"AC186519.4_FG009"	1	1	1
"AC186522.3_FG001"	1	1	1
"AC186522.3_FG003"	1	1	1
"AC186524.3_FG005"	1	1	1
"AC186524.3_FG006"	1	1	1
"AC186525.4_FG005"	1	1	1
"AC186529.4_FG001"	1	1	1
"AC186529.4_FG009"	1	1	1
"AC186529.4_FG014"	1	1	0.340300557191488
"AC186563.4_FG004"	1	1	1
"AC186565.3_FG002"	1	1	1
"AC186566.4_FG001"	1	1	1
"AC186570.3_FG001"	1	1	1
"AC186573.3_FG002"	1	1	1
"AC186574.3_FG002"	0.807834405045951	1	1
"AC186577.3_FG006"	1	1	1
"AC186579.3_FG006"	1	1	1
"AC186579.3_FG007"	1	1	1
"AC186580.4_FG004"	1	1	1
"AC186581.3_FG003"	1	1	1
"AC186582.3_FG005"	1	1	1
"AC186582.3_FG012"	1	1	1
"AC186583.3_FG004"	1	1	1
"AC186585.4_FG002"	1	1	1
"AC186585.4_FG003"	1	1	1
"AC186586.4_FG001"	1	1	0.93810199727452
"AC186588.3_FG002"	1	1	0.93810199727452
"AC186589.3_FG003"	1	1	1
"AC186589.3_FG007"	1	0.562154062702578	1
"AC186590.3_FG005"	1	1	1
"AC186590.3_FG006"	1	0.777211751604692	1
"AC186592.3_FG002"	1	1	0.93810199727452
"AC186592.3_FG003"	1	1	1
"AC186601.4_FG003"	1	0.777211751604692	1
"AC186602.4_FG003"	0.996451447015187	1	1
"AC186603.6_FG003"	1	1	1
"AC186604.4_FG003"	1	1	1
"AC186606.4_FG003"	1	1	1
"AC186607.3_FG001"	1	1	1
"AC186607.3_FG003"	0.827316591348508	0.277569703058242	0.93810199727452
"AC186611.4_FG005"	1	1	1
"AC186612.3_FG001"	0.996451447015187	0.777211751604692	1
"AC186613.4_FG003"	1	1	1
"AC186614.3_FG002"	1	1	1
"AC186619.3_FG001"	1	1	1
"AC186620.3_FG011"	1	1	1
"AC186623.5_FG003"	1	1	1
"AC186626.4_FG004"	1	1	1
"AC186626.4_FG005"	1	1	1
"AC186627.4_FG002"	1	1	1
"AC186627.4_FG005"	1	1	1
"AC186645.3_FG002"	1	1	1
"AC186647.3_FG001"	1	1	1
"AC186648.3_FG004"	1	1	1
"AC186653.4_FG003"	1	0.777211751604692	1
"AC186653.4_FG005"	1	1	1
"AC186656.4_FG004"	1	1	1
"AC186656.4_FG012"	1	1	1
"AC186657.3_FG004"	1	1	1
"AC186661.3_FG004"	1	1	1
"AC186663.3_FG002"	1	1	1
"AC186663.3_FG006"	1	1	1
"AC186667.3_FG007"	1	1	1
"AC186667.3_FG008"	1	1	1
"AC186669.3_FG002"	1	0.777211751604692	0.93810199727452
"AC186680.3_FG005"	1	1	1
"AC186680.3_FG006"	1	1	1
"AC186683.3_FG004"	1	1	1
"AC186684.4_FG001"	0.790013677499824	0.777211751604692	1
"AC186684.4_FG005"	1	1	1
"AC186689.3_FG001"	1	0.777211751604692	1
"AC186691.4_FG003"	1	1	1
"AC186691.4_FG006"	1	1	1
"AC186691.4_FG009"	1	1	1
"AC186743.4_FG003"	1	1	1
"AC186743.4_FG011"	1	1	1
"AC186744.4_FG002"	1	1	1
"AC186780.4_FG001"	1	1	0.93810199727452
"AC186781.4_FG006"	1	1	1
"AC186782.4_FG001"	1	1	1
"AC186782.4_FG003"	1	1	1
"AC186783.3_FG002"	1	1	1
"AC186783.3_FG003"	1	1	1
"AC186785.4_FG002"	1	0.777211751604692	1
"AC186789.4_FG001"	1	1	1
"AC186792.3_FG002"	1	1	1
"AC186798.2_FG002"	1	1	1
"AC186800.3_FG002"	1	1	1
"AC186800.3_FG005"	0.996451447015187	0.777211751604692	0.93810199727452
"AC186802.4_FG002"	1	1	1
"AC186805.5_FG005"	1	1	1
"AC186807.4_FG002"	1	1	1
"AC186808.4_FG004"	0.996451447015187	0.365045930361215	1
"AC186809.3_FG003"	1	1	1
"AC186811.3_FG003"	1	1	1
"AC186815.3_FG002"	1	1	1
"AC186815.3_FG003"	1	0.713240892806843	1
"AC186818.3_FG003"	1	1	1
"AC186819.3_FG004"	1	1	1
"AC186828.3_FG001"	1	1	1
"AC186831.3_FG002"	1	1	1
"AC186845.4_FG009"	1	1	1
"AC186862.2_FG001"	1	1	1
"AC186884.3_FG005"	0.996451447015187	0.777211751604692	0.50397874908799
"AC186885.3_FG003"	1	1	1
"AC186887.4_FG002"	1	1	1
"AC186888.2_FG006"	1	1	0.93810199727452
"AC186891.3_FG004"	1	1	1
"AC186891.3_FG005"	1	1	1
"AC186893.4_FG004"	1	1	1
"AC186894.3_FG002"	1	1	1
"AC186897.4_FG005"	1	1	1
"AC186897.4_FG006"	1	1	1
"AC186897.4_FG009"	1	1	1
"AC186897.4_FG016"	1	1	1
"AC186902.4_FG001"	0.0225620535324921	1.81341648653988e-05	0.901740044822729
"AC186902.4_FG002"	1	1	1
"AC186902.4_FG006"	1	1	1
"AC186902.4_FG009"	1	1	1
"AC186904.4_FG006"	1	1	1
"AC186904.4_FG007"	1	1	1
"AC186905.3_FG013"	1	1	1
"AC187032.5_FG003"	1	1	1
"AC187034.3_FG002"	1	1	1
"AC187037.4_FG005"	1	1	1
"AC187037.4_FG008"	1	1	1
"AC187038.3_FG003"	1	1	1
"AC187038.3_FG005"	1	1	1
"AC187039.3_FG005"	1	1	1
"AC187046.3_FG009"	1	1	1
"AC187047.5_FG006"	1	1	1
"AC187050.4_FG004"	1	1	1
"AC187055.3_FG001"	1	1	1
"AC187055.3_FG006"	1	1	1
"AC187056.3_FG002"	1	1	1
"AC187057.3_FG001"	1	1	1
"AC187065.3_FG002"	1	1	1
"AC187065.3_FG003"	0.996451447015187	1	1
"AC187067.4_FG001"	1	1	1
"AC187072.4_FG001"	1	1	1
"AC187072.4_FG002"	1	0.777211751604692	1
"AC187073.4_FG007"	1	1	1
"AC187076.4_FG004"	1	1	1
"AC187078.3_FG002"	1	1	1
"AC187078.3_FG005"	1	1	1
"AC187080.3_FG006"	1	0.777211751604692	1
"AC187080.3_FG007"	1	1	0.93810199727452
"AC187082.3_FG002"	0.996451447015187	1	1
"AC187082.3_FG003"	1	1	1
"AC187085.3_FG003"	1	1	1
"AC187086.3_FG001"	1	1	1
"AC187086.3_FG004"	1	1	1
"AC187087.4_FG001"	1	1	1
"AC187087.4_FG003"	1	1	1
"AC187088.3_FG002"	1	1	1
"AC187090.3_FG003"	1	1	1
"AC187090.3_FG004"	1	1	1
"AC187090.3_FG011"	1	1	1
"AC187091.5_FG001"	0.996451447015187	1	1
"AC187091.5_FG002"	1	1	1
"AC187092.6_FG003"	1	1	1
"AC187093.4_FG002"	1	1	1
"AC187094.4_FG002"	1	1	0.93810199727452
"AC187094.4_FG005"	1	1	1
"AC187096.5_FG001"	1	1	1
"AC187098.4_FG002"	1	1	1
"AC187098.4_FG003"	1	1	1
"AC187098.4_FG011"	0.223431472260748	1	1
"AC187099.5_FG005"	1	1	1
"AC187100.4_FG001"	1	1	1
"AC187142.3_FG001"	1	1	1
"AC187142.3_FG007"	1	1	1
"AC187147.4_FG001"	1	1	1
"AC187147.4_FG002"	1	1	1
"AC187147.4_FG003"	1	0.777211751604692	1
"AC187153.4_FG002"	1	1	1
"AC187157.4_FG001"	1	1	1
"AC187157.4_FG002"	0.514669075485637	1	1
"AC187157.4_FG005"	0.996451447015187	0.83044585214921	1
"AC187157.4_FG007"	1	1	1
"AC187160.3_FG003"	1	1	1
"AC187162.3_FG002"	1	1	1
"AC187205.3_FG001"	1	1	1
"AC187205.3_FG002"	1	0.777211751604692	1
"AC187205.3_FG003"	1	0.777211751604692	1
"AC187205.3_FG004"	1	1	1
"AC187207.3_FG001"	1	1	1
"AC187207.3_FG006"	1	1	1
"AC187207.3_FG010"	1	1	1
"AC187209.5_FG003"	1	1	1
"AC187209.5_FG010"	1	1	1
"AC187209.5_FG011"	1	1	1
"AC187211.4_FG005"	1	0.777211751604692	1
"AC187212.3_FG004"	1	0.68471780451853	1
"AC187212.3_FG005"	1	1	1
"AC187212.3_FG009"	1	1	1
"AC187212.3_FG011"	1	0.562154062702578	1
"AC187215.4_FG001"	1	1	1
"AC187218.4_FG001"	1	1	0.93810199727452
"AC187222.4_FG001"	1	1	1
"AC187223.4_FG001"	1	1	1
"AC187223.4_FG004"	1	1	1
"AC187224.4_FG004"	0.996451447015187	0.777211751604692	1
"AC187232.2_FG004"	1	1	1
"AC187232.2_FG005"	1	1	1
"AC187235.3_FG002"	1	1	1
"AC187235.3_FG003"	1	1	1
"AC187237.3_FG004"	1	1	1
"AC187240.3_FG004"	1	1	1
"AC187241.4_FG001"	1	1	1
"AC187243.3_FG005"	0.996451447015187	0.584901743921544	0.307656043359776
"AC187244.4_FG004"	1	1	1
"AC187245.3_FG002"	1	1	1
"AC187245.3_FG003"	1	1	1
"AC187248.6_FG001"	1	1	1
"AC187251.5_FG002"	1	1	1
"AC187251.5_FG003"	1	1	1
"AC187253.4_FG002"	1	1	1
"AC187254.6_FG001"	1	1	1
"AC187255.3_FG002"	1	1	1
"AC187256.3_FG001"	1	1	1
"AC187256.3_FG005"	1	1	1
"AC187260.3_FG007"	1	1	1
"AC187261.3_FG002"	1	1	1
"AC187262.4_FG007"	0.996451447015187	1	1
"AC187263.4_FG001"	1	1	1
"AC187266.3_FG001"	0.790013677499824	1	0.93810199727452
"AC187279.3_FG003"	1	1	1
"AC187279.3_FG004"	1	1	1
"AC187280.3_FG001"	1	1	1
"AC187281.4_FG002"	1	1	1
"AC187282.3_FG005"	1	1	1
"AC187283.3_FG005"	1	1	1
"AC187285.5_FG004"	1	1	1
"AC187286.4_FG004"	1	1	1
"AC187287.3_FG012"	1	1	1
"AC187340.3_FG002"	1	1	1
"AC187384.4_FG001"	1	1	1
"AC187388.4_FG001"	1	1	1
"AC187392.3_FG006"	1	1	1
"AC187393.3_FG001"	1	1	1
"AC187394.3_FG004"	1	1	1
"AC187401.3_FG006"	1	1	1
"AC187404.3_FG003"	0.996451447015187	0.777211751604692	1
"AC187404.3_FG006"	1	1	1
"AC187404.3_FG008"	1	1	1
"AC187406.4_FG001"	1	1	1
"AC187408.3_FG003"	1	1	1
"AC187409.4_FG002"	1	1	1
"AC187409.4_FG008"	1	1	1
"AC187460.4_FG001"	1	1	1
"AC187460.4_FG002"	1	1	1
"AC187469.3_FG004"	1	1	1
"AC187469.3_FG005"	1	1	1
"AC187475.4_FG002"	1	1	1
"AC187485.3_FG001"	1	1	1
"AC187547.4_FG010"	1	1	1
"AC187551.3_FG002"	1	1	1
"AC187553.4_FG010"	0.770396695641656	0.0588546980802433	1
"AC187555.4_FG002"	1	1	1
"AC187555.4_FG010"	1	1	1
"AC187556.4_FG001"	1	0.777211751604692	1
"AC187557.3_FG001"	1	0.777211751604692	1
"AC187559.2_FG006"	1	1	1
"AC187559.2_FG013"	1	1	1
"AC187560.5_FG003"	1	1	1
"AC187560.5_FG006"	1	1	1
"AC187565.4_FG003"	1	1	1
"AC187566.4_FG003"	1	1	1
"AC187567.4_FG004"	1	1	1
"AC187568.4_FG009"	1	1	1
"AC187656.2_FG003"	1	1	1
"AC187656.2_FG005"	1	1	1
"AC187775.3_FG008"	1	1	1
"AC187779.3_FG006"	1	1	1
"AC187779.3_FG007"	1	1	1
"AC187782.4_FG008"	0.996451447015187	1	1
"AC187782.4_FG009"	1	1	1
"AC187788.3_FG001"	0.996451447015187	1	1
"AC187788.3_FG008"	1	1	1
"AC187789.3_FG001"	1	1	1
"AC187792.3_FG008"	0.996451447015187	0.824598510858349	0.363094941419796
"AC187793.3_FG001"	1	1	1
"AC187800.4_FG003"	1	1	1
"AC187802.3_FG001"	1	1	1
"AC187802.3_FG008"	1	1	1
"AC187802.3_FG010"	1	1	1
"AC187809.3_FG005"	1	1	1
"AC187809.3_FG006"	1	1	1
"AC187813.3_FG001"	1	0.777211751604692	1
"AC187813.3_FG002"	1	1	1
"AC187813.3_FG004"	1	1	1
"AC187818.3_FG001"	1	1	1
"AC187818.3_FG004"	1	1	1
"AC187819.3_FG003"	1	0.777211751604692	1
"AC187820.2_FG001"	0.996451447015187	0.777211751604692	0.93810199727452
"AC187820.2_FG007"	1	1	1
"AC187826.3_FG007"	1	1	1
"AC187826.3_FG009"	1	1	1
"AC187830.4_FG004"	1	1	1
"AC187831.3_FG002"	1	1	1
"AC187831.3_FG005"	1	1	1
"AC187840.3_FG002"	1	0.777211751604692	1
"AC187843.3_FG001"	1	1	1
"AC187843.3_FG006"	0.794943174893573	0.4746197064144	1
"AC187843.3_FG010"	1	1	1
"AC187843.3_FG012"	1	1	1
"AC187869.3_FG004"	1	1	1
"AC187870.3_FG002"	1	1	1
"AC187870.3_FG003"	0.996451447015187	1	1
"AC187872.3_FG005"	1	0.777211751604692	1
"AC187874.3_FG005"	1	1	1
"AC187875.3_FG006"	1	1	1
"AC187875.3_FG009"	1	1	1
"AC187879.3_FG001"	1	1	1
"AC187881.4_FG005"	1	0.777211751604692	1
"AC187883.4_FG002"	1	1	1
"AC187883.4_FG004"	1	1	1
"AC187885.3_FG002"	1	1	1
"AC187885.3_FG005"	1	1	1
"AC187887.3_FG008"	1	1	1
"AC187891.3_FG001"	1	0.777211751604692	1
"AC187891.3_FG006"	1	1	1
"AC187893.3_FG003"	1	1	1
"AC187895.2_FG001"	1	0.777211751604692	1
"AC187895.2_FG002"	1	1	1
"AC187896.3_FG006"	1	1	1
"AC187897.3_FG002"	0.996451447015187	1	1
"AC187899.3_FG002"	1	1	1
"AC187901.4_FG002"	1	1	1
"AC187901.4_FG004"	1	1	1
"AC187902.3_FG006"	1	1	1
"AC187903.3_FG004"	1	1	1
"AC187904.3_FG004"	1	1	1
"AC187910.5_FG002"	0.996451447015187	1	1
"AC187910.5_FG006"	1	1	1
"AC187911.3_FG004"	1	1	1
"AC187917.3_FG001"	1	1	1
"AC187919.5_FG007"	1	1	1
"AC187919.5_FG010"	1	1	1
"AC187920.3_FG001"	1	1	1
"AC188000.3_FG003"	1	1	1
"AC188000.3_FG006"	1	1	1
"AC188001.3_FG009"	1	1	1
"AC188003.3_FG011"	0.000120160362189452	2.84482377915197e-12	0.00038339540813552
"AC188003.3_FG012"	1	1	1
"AC188005.3_FG003"	1	1	1
"AC188008.3_FG005"	1	1	1
"AC188008.3_FG007"	1	0.777211751604692	1
"AC188008.3_FG008"	1	1	1
"AC188010.3_FG002"	0.996451447015187	1	1
"AC188010.3_FG003"	1	1	1
"AC188011.3_FG001"	1	1	1
"AC188013.3_FG001"	1	1	1
"AC188015.4_FG001"	1	1	1
"AC188019.3_FG001"	0.996451447015187	1	1
"AC188020.3_FG002"	1	1	1
"AC188023.3_FG005"	0.613893660340198	1	1
"AC188023.3_FG011"	1	1	1
"AC188024.3_FG003"	1	1	1
"AC188024.3_FG005"	1	1	1
"AC188027.3_FG005"	1	1	1
"AC188033.3_FG007"	1	1	1
"AC188036.3_FG001"	1	1	1
"AC188036.3_FG003"	1	1	1
"AC188125.3_FG006"	1	1	1
"AC188127.3_FG005"	1	1	1
"AC188128.3_FG002"	1	1	1
"AC188128.3_FG004"	1	1	0.93810199727452
"AC188129.4_FG001"	1	1	1
"AC188132.3_FG008"	1	1	1
"AC188134.2_FG009"	1	1	1
"AC188134.2_FG011"	1	1	1
"AC188144.2_FG006"	1	0.777211751604692	1
"AC188195.2_FG003"	1	1	1
"AC188195.2_FG004"	1	1	1
"AC188195.2_FG005"	1	1	1
"AC188195.2_FG006"	1	1	1
"AC188197.3_FG001"	0.996451447015187	1	1
"AC188296.3_FG004"	1	0.777211751604692	1
"AC188296.3_FG006"	1	1	1
"AC188396.5_FG002"	1	1	1
"AC188582.3_FG002"	1	1	1
"AC188583.4_FG003"	1	1	1
"AC188583.4_FG004"	0.996451447015187	1	1
"AC188612.3_FG009"	0.996451447015187	1	1
"AC188613.4_FG003"	1	1	1
"AC188709.3_FG001"	1	0.777211751604692	1
"AC188710.4_FG001"	1	1	1
"AC188710.4_FG006"	1	0.238499399769761	0.949327259359082
"AC188710.4_FG008"	1	0.777211751604692	1
"AC188713.2_FG003"	1	1	1
"AC188713.2_FG005"	1	1	1
"AC188714.3_FG006"	1	1	1
"AC188715.3_FG001"	1	1	1
"AC188716.3_FG008"	1	1	1
"AC188718.3_FG004"	1	1	1
"AC188718.3_FG005"	1	0.777211751604692	1
"AC188718.3_FG006"	1	0.777211751604692	1
"AC188718.3_FG011"	1	0.777211751604692	1
"AC188718.3_FG015"	1	1	1
"AC188719.3_FG003"	1	1	1
"AC188720.3_FG007"	1	1	1
"AC188720.3_FG010"	1	1	1
"AC188721.3_FG001"	1	0.777211751604692	1
"AC188721.3_FG002"	1	1	1
"AC188721.3_FG004"	1	1	1
"AC188722.3_FG002"	1	1	1
"AC188723.3_FG001"	1	1	0.93810199727452
"AC188724.3_FG006"	1	1	1
"AC188727.3_FG003"	1	1	1
"AC188727.3_FG005"	1	1	1
"AC188729.3_FG003"	1	1	1
"AC188731.3_FG004"	1	1	1
"AC188734.3_FG004"	1	1	1
"AC188735.3_FG001"	1	1	1
"AC188737.4_FG003"	1	1	1
"AC188738.4_FG004"	1	1	1
"AC188738.4_FG006"	1	1	1
"AC188742.3_FG002"	1	1	1
"AC188744.3_FG003"	1	1	1
"AC188744.3_FG005"	1	1	1
"AC188744.3_FG008"	1	1	1
"AC188744.3_FG009"	1	1	1
"AC188745.3_FG001"	1	0.777211751604692	1
"AC188746.2_FG001"	1	1	1
"AC188749.4_FG001"	1	1	1
"AC188749.4_FG005"	1	1	1
"AC188751.3_FG004"	1	1	1
"AC188751.3_FG005"	1	1	1
"AC188752.3_FG006"	0.996451447015187	1	1
"AC188752.3_FG008"	1	0.777211751604692	1
"AC188752.3_FG011"	0.996451447015187	1	0.93810199727452
"AC188753.3_FG003"	1	1	1
"AC188753.3_FG004"	0.996451447015187	1	1
"AC188753.3_FG005"	1	1	1
"AC188753.3_FG007"	1	1	1
"AC188754.3_FG002"	1	1	1
"AC188755.3_FG001"	1	1	1
"AC188755.3_FG002"	1	1	1
"AC188755.3_FG003"	1	1	1
"AC188756.2_FG002"	1	1	1
"AC188756.2_FG004"	1	0.777211751604692	1
"AC188757.4_FG004"	1	1	1
"AC188759.3_FG004"	1	1	1
"AC188759.3_FG010"	1	1	1
"AC188776.3_FG001"	1	1	1
"AC188823.3_FG007"	1	1	1
"AC188824.2_FG003"	1	1	1
"AC188826.3_FG002"	1	1	1
"AC188827.4_FG001"	1	1	1
"AC188827.4_FG012"	1	1	1
"AC188831.3_FG003"	1	1	1
"AC188831.3_FG005"	1	1	1
"AC188831.3_FG006"	1	1	1
"AC188831.3_FG008"	1	1	1
"AC188831.3_FG013"	1	1	1
"AC188832.5_FG001"	1	1	1
"AC188832.5_FG005"	1	1	1
"AC188834.4_FG001"	1	1	1
"AC188837.3_FG003"	1	1	1
"AC188838.3_FG005"	1	1	1
"AC188839.3_FG001"	1	1	1
"AC188839.3_FG003"	1	1	1
"AC188843.3_FG011"	1	1	1
"AC188964.3_FG002"	1	1	1
"AC188964.3_FG003"	1	1	1
"AC188965.3_FG008"	1	1	1
"AC188966.3_FG002"	1	1	1
"AC188970.3_FG001"	1	0.777211751604692	1
"AC188970.3_FG007"	1	1	1
"AC188970.3_FG008"	1	1	1
"AC188972.3_FG003"	1	1	1
"AC188978.3_FG008"	1	1	1
"AC188986.3_FG002"	1	1	1
"AC188987.3_FG004"	1	1	1
"AC188987.3_FG006"	1	0.344342327840991	1
"AC188987.3_FG007"	1	1	1
"AC189038.3_FG004"	1	0.0435184389267647	1
"AC189039.3_FG003"	1	1	1
"AC189039.3_FG013"	0.996451447015187	1	1
"AC189041.2_FG005"	1	1	1
"AC189044.2_FG002"	1	1	1
"AC189048.2_FG001"	1	1	1
"AC189052.3_FG003"	1	0.777211751604692	1
"AC189054.3_FG004"	1	1	1
"AC189056.3_FG001"	1	1	1
"AC189057.3_FG002"	1	1	1
"AC189060.4_FG003"	1	1	1
"AC189060.4_FG004"	1	1	1
"AC189060.4_FG007"	1	1	1
"AC189061.3_FG004"	1	1	1
"AC189062.2_FG001"	1	1	1
"AC189062.2_FG005"	1	1	1
"AC189077.3_FG002"	1	1	1
"AC189078.3_FG004"	1	1	1
"AC189078.3_FG005"	1	1	1
"AC189078.3_FG008"	0.996451447015187	1	1
"AC189084.3_FG002"	1	1	1
"AC189090.3_FG001"	1	1	1
"AC189091.2_FG001"	1	0.777211751604692	1
"AC189091.2_FG002"	1	1	1
"AC189100.4_FG002"	1	1	1
"AC189279.2_FG003"	1	0.562154062702578	1
"AC189280.3_FG001"	1	1	1
"AC189280.3_FG002"	1	1	1
"AC189280.3_FG004"	1	1	1
"AC189284.3_FG003"	1	1	1
"AC189694.3_FG003"	1	1	1
"AC189699.4_FG001"	1	1	1
"AC189699.4_FG002"	1	1	1
"AC189744.3_FG005"	0.996451447015187	0.777211751604692	0.624154840544396
"AC189745.3_FG001"	1	1	1
"AC189749.2_FG003"	1	1	1
"AC189750.4_FG004"	0.00211402263864994	0.142815457849733	0.00125864163385659
"AC189752.3_FG002"	1	1	1
"AC189752.3_FG003"	1	0.777211751604692	1
"AC189752.3_FG004"	1	1	1
"AC189753.3_FG002"	1	1	1
"AC189754.3_FG004"	0.805899629565525	0.0330114720728475	1
"AC189755.3_FG004"	1	1	1
"AC189760.3_FG001"	1	1	1
"AC189760.3_FG002"	1	1	1
"AC189760.3_FG003"	1	1	1
"AC189762.3_FG001"	1	1	1
"AC189765.3_FG004"	1	1	1
"AC189766.3_FG001"	1	0.777211751604692	1
"AC189768.3_FG005"	1	1	1
"AC189770.3_FG002"	1	1	1
"AC189770.3_FG004"	1	1	1
"AC189771.3_FG001"	1	1	1
"AC189772.3_FG002"	1	1	1
"AC189773.3_FG001"	1	1	1
"AC189773.3_FG002"	1	1	0.93810199727452
"AC189774.4_FG003"	1	1	1
"AC189774.4_FG004"	1	0.562154062702578	1
"AC189778.3_FG004"	1	1	1
"AC189781.3_FG004"	1	0.777211751604692	1
"AC189782.2_FG005"	1	1	1
"AC189783.3_FG004"	1	1	1
"AC189784.3_FG003"	1	1	1
"AC189785.3_FG009"	1	1	1
"AC189787.3_FG001"	1	0.777211751604692	1
"AC189790.2_FG002"	1	0.777211751604692	1
"AC189790.2_FG003"	1	1	1
"AC189792.3_FG002"	1	1	1
"AC189792.3_FG005"	1	0.777211751604692	1
"AC189794.3_FG003"	1	0.777211751604692	1
"AC189795.3_FG001"	1	0.777211751604692	0.93810199727452
"AC189796.3_FG004"	1	1	1
"AC189798.3_FG001"	1	0.777211751604692	1
"AC189798.3_FG006"	1	1	1
"AC189879.3_FG003"	0.145687926836594	1	1
"AC189882.3_FG006"	0.996451447015187	1	1
"AC189883.3_FG002"	1	1	1
"AC190035.1_FG004"	1	1	1
"AC190035.1_FG005"	1	0.777211751604692	1
"AC190225.2_FG001"	1	1	1
"AC190480.1_FG007"	1	1	1
"AC190482.1_FG001"	1	1	1
"AC190483.1_FG003"	1	0.777211751604692	1
"AC190483.1_FG005"	1	1	1
"AC190485.1_FG004"	1	1	1
"AC190485.1_FG005"	1	1	1
"AC190486.1_FG003"	1	1	1
"AC190488.1_FG003"	1	1	1
"AC190489.1_FG013"	1	1	1
"AC190490.1_FG005"	1	1	1
"AC190491.1_FG002"	1	1	1
"AC190493.1_FG001"	1	1	1
"AC190493.1_FG002"	1	1	1
"AC190494.1_FG019"	1	0.777211751604692	1
"AC190496.1_FG002"	1	1	1
"AC190498.1_FG007"	1	1	1
"AC190499.1_FG002"	1	1	1
"AC190499.1_FG003"	1	0.777211751604692	1
"AC190503.1_FG002"	1	1	1
"AC190504.1_FG003"	1	1	1
"AC190504.1_FG005"	1	1	1
"AC190507.1_FG001"	1	1	1
