""	"LMD_S14.vs.total_S14"
"GRMZM2G413193"	1
"GRMZM2G413220"	0.729079084870003
"GRMZM2G413226"	1
"GRMZM2G413230"	1
"GRMZM2G413253"	1
"GRMZM2G413261"	1
"GRMZM2G413263"	1
"GRMZM2G413275"	1
"GRMZM2G413290"	0.00545315653991847
"GRMZM2G413315"	0.183383077998412
"GRMZM2G413334"	1
"GRMZM2G413337"	0.454858516081972
"GRMZM2G413362"	1
"GRMZM2G413368"	1
"GRMZM2G413388"	1
"GRMZM2G413399"	0.801936174233887
"GRMZM2G413422"	1
"GRMZM2G413460"	1
"GRMZM2G413482"	1
"GRMZM2G413537"	0.731526141194842
"GRMZM2G413544"	0.00294973028126807
"GRMZM2G413563"	1
"GRMZM2G413568"	0.000119974506210378
"GRMZM2G413607"	0.788327849194364
"GRMZM2G413635"	0.15532343971362
"GRMZM2G413643"	1
"GRMZM2G413647"	0.00162499513152734
"GRMZM2G413652"	1
"GRMZM2G413687"	1
"GRMZM2G413709"	0.491055612040921
"GRMZM2G413711"	0.805156456183481
"GRMZM2G413717"	0.223136329275624
"GRMZM2G413774"	0.333051544758087
"GRMZM2G413788"	1
"GRMZM2G413796"	0.96542708592502
"GRMZM2G413810"	1
"GRMZM2G413822"	0.211465361712149
"GRMZM2G413829"	1
"GRMZM2G413835"	0.442346285700818
"GRMZM2G413853"	0.0746274217943643
"GRMZM2G413857"	1
"GRMZM2G413887"	1
"GRMZM2G413897"	1
"GRMZM2G413943"	0.0383943464434415
"GRMZM2G413959"	1
"GRMZM2G413970"	1
"GRMZM2G413972"	0.427118391123078
"GRMZM2G413975"	1
"GRMZM2G413981"	1
"GRMZM2G413996"	1
"GRMZM2G413999"	0.30508299116239
"GRMZM2G414002"	7.43786073987221e-09
"GRMZM2G414007"	0.211310643080734
"GRMZM2G414028"	1
"GRMZM2G414043"	0.504318646482328
"GRMZM2G414047"	0.745743213356771
"GRMZM2G414109"	1
"GRMZM2G414114"	1
"GRMZM2G414140"	1
"GRMZM2G414141"	1
"GRMZM2G414156"	1
"GRMZM2G414159"	0.42325720616436
"GRMZM2G414192"	1
"GRMZM2G414206"	1
"GRMZM2G414215"	0.772259425238606
"GRMZM2G414225"	1
"GRMZM2G414241"	1
"GRMZM2G414244"	1
"GRMZM2G414252"	0.0132075733913096
"GRMZM2G414278"	1
"GRMZM2G414304"	1
"GRMZM2G414306"	1
"GRMZM2G414315"	1
"GRMZM2G414317"	0.229687908143362
"GRMZM2G414331"	1
"GRMZM2G414353"	1
"GRMZM2G414357"	1
"GRMZM2G414365"	1
"GRMZM2G414373"	1
"GRMZM2G414384"	1
"GRMZM2G414387"	1
"GRMZM2G414423"	0.666675666529453
"GRMZM2G414460"	1
"GRMZM2G414473"	1
"GRMZM2G414475"	1
"GRMZM2G414487"	1
"GRMZM2G414496"	1
"GRMZM2G414503"	1
"GRMZM2G414528"	0.896803752074735
"GRMZM2G414537"	1
"GRMZM2G414540"	0.00620643297499117
"GRMZM2G414562"	1
"GRMZM2G414563"	1
"GRMZM2G414569"	1
"GRMZM2G414598"	1
"GRMZM2G414601"	1
"GRMZM2G414613"	1
"GRMZM2G414617"	0.0740785723643554
"GRMZM2G414620"	1
"GRMZM2G414621"	0.522608733436323
"GRMZM2G414624"	0.414132168405146
"GRMZM2G414639"	1
"GRMZM2G414658"	1
"GRMZM2G414660"	0.912536126126822
"GRMZM2G414668"	1
"GRMZM2G414671"	1
"GRMZM2G414696"	1
"GRMZM2G414727"	1
"GRMZM2G414779"	1
"GRMZM2G414791"	1
"GRMZM2G414805"	0.775434564605097
"GRMZM2G414813"	4.2973174841323e-05
"GRMZM2G414826"	1
"GRMZM2G414827"	1
"GRMZM2G414834"	0.317122408146384
"GRMZM2G414844"	0.473421904838405
"GRMZM2G414848"	0.891371161020439
"GRMZM2G414866"	1.62512257876026e-05
"GRMZM2G414879"	1
"GRMZM2G414899"	1
"GRMZM2G414903"	1
"GRMZM2G414907"	1
"GRMZM2G414913"	1
"GRMZM2G414915"	1
"GRMZM2G414924"	1
"GRMZM2G414935"	1
"GRMZM2G414940"	1
"GRMZM2G414949"	1
"GRMZM2G414955"	0.0570563555544082
"GRMZM2G414995"	1
"GRMZM2G415007"	0.475669963112844
"GRMZM2G415012"	6.62092527745659e-07
"GRMZM2G415022"	1
"GRMZM2G415025"	1
"GRMZM2G415062"	1
"GRMZM2G415068"	0.731526141194842
"GRMZM2G415077"	1
"GRMZM2G415104"	1
"GRMZM2G415117"	0.731526141194842
"GRMZM2G415157"	1
"GRMZM2G415161"	1
"GRMZM2G415166"	1
"GRMZM2G415170"	1
"GRMZM2G415172"	1
"GRMZM2G415176"	1
"GRMZM2G415192"	1
"GRMZM2G415206"	0.349480991573873
"GRMZM2G415208"	0.731526141194842
"GRMZM2G415215"	4.46716476824702e-05
"GRMZM2G415219"	1
"GRMZM2G415228"	0.180537140965745
"GRMZM2G415229"	0.903843244655734
"GRMZM2G415251"	1
"GRMZM2G415310"	1
"GRMZM2G415312"	1
"GRMZM2G415327"	1
"GRMZM2G415330"	1
"GRMZM2G415343"	1
"GRMZM2G415359"	1
"GRMZM2G415390"	1
"GRMZM2G415433"	0.812072147867117
"GRMZM2G415470"	1
"GRMZM2G415476"	1
"GRMZM2G415491"	0.833141558579659
"GRMZM2G415498"	0.000781460731323199
"GRMZM2G415521"	0.499663442971972
"GRMZM2G415529"	0.520832639925407
"GRMZM2G415538"	1
"GRMZM2G415541"	1
"GRMZM2G415550"	1
"GRMZM2G415579"	0.000156199362767089
"GRMZM2G415613"	0.505754736686926
"GRMZM2G415641"	1
"GRMZM2G415653"	1
"GRMZM2G415666"	1
"GRMZM2G415680"	1
"GRMZM2G415711"	1
"GRMZM2G415726"	1
"GRMZM2G415729"	1
"GRMZM2G415751"	1
"GRMZM2G415772"	0.861340908597993
"GRMZM2G415781"	1
"GRMZM2G415785"	1
"GRMZM2G415790"	0.731526141194842
"GRMZM2G415791"	1.80832560623012e-06
"GRMZM2G415793"	1
"GRMZM2G415821"	1
"GRMZM2G415837"	1
"GRMZM2G415846"	1
"GRMZM2G415870"	1
"GRMZM2G415878"	1
"GRMZM2G415891"	1
"GRMZM2G415901"	0.785142945486924
"GRMZM2G415955"	0.414132168405146
"GRMZM2G415959"	1
"GRMZM2G415973"	1
"GRMZM2G415975"	1
"GRMZM2G415989"	1
"GRMZM2G416024"	1
"GRMZM2G416035"	1
"GRMZM2G416045"	0.652943804274089
"GRMZM2G416061"	1
"GRMZM2G416069"	1
"GRMZM2G416105"	1
"GRMZM2G416120"	0.570693790188793
"GRMZM2G416142"	1
"GRMZM2G416149"	1
"GRMZM2G416156"	0.0972948292806866
"GRMZM2G416184"	0.0450218101246777
"GRMZM2G416191"	1
"GRMZM2G416201"	0.697603894350517
"GRMZM2G416207"	1
"GRMZM2G416216"	0.44834212883886
"GRMZM2G416248"	1
"GRMZM2G416308"	1
"GRMZM2G416310"	1
"GRMZM2G416322"	1
"GRMZM2G416351"	1
"GRMZM2G416386"	0.000506551279863589
"GRMZM2G416388"	1
"GRMZM2G416404"	1
"GRMZM2G416426"	1
"GRMZM2G416452"	0.731526141194842
"GRMZM2G416471"	1
"GRMZM2G416484"	0.731526141194842
"GRMZM2G416491"	0.00386593308814814
"GRMZM2G416498"	0.209756737392595
"GRMZM2G416501"	1
"GRMZM2G416509"	1
"GRMZM2G416513"	1
"GRMZM2G416518"	1
"GRMZM2G416524"	1
"GRMZM2G416535"	1
"GRMZM2G416541"	1
"GRMZM2G416544"	1
"GRMZM2G416613"	1
"GRMZM2G416622"	1
"GRMZM2G416625"	1
"GRMZM2G416632"	0.605070308414532
"GRMZM2G416644"	1
"GRMZM2G416652"	1
"GRMZM2G416667"	0.747974420687777
"GRMZM2G416677"	1
"GRMZM2G416684"	0.0330449941241106
"GRMZM2G416698"	0.000280322384638069
"GRMZM2G416699"	1
"GRMZM2G416701"	1.43792153176811e-06
"GRMZM2G416708"	1
"GRMZM2G416719"	1
"GRMZM2G416725"	0.888013212440079
"GRMZM2G416733"	1
"GRMZM2G416750"	1
"GRMZM2G416751"	0.683804827593439
"GRMZM2G416791"	1
"GRMZM2G416808"	1
"GRMZM2G416809"	1
"GRMZM2G416817"	1
"GRMZM2G416836"	0.332131490328713
"GRMZM2G416875"	1
"GRMZM2G416887"	0.707834516186134
"GRMZM2G416891"	1
"GRMZM2G416913"	1
"GRMZM2G416918"	1
"GRMZM2G416935"	1
"GRMZM2G416943"	1
"GRMZM2G416964"	1
"GRMZM2G416965"	1
"GRMZM2G416972"	1
"GRMZM2G416992"	1
"GRMZM2G417001"	1
"GRMZM2G417004"	1
"GRMZM2G417008"	0.0392166462859386
"GRMZM2G417009"	0.154501116876777
"GRMZM2G417040"	1
"GRMZM2G417070"	1
"GRMZM2G417072"	0.318532848228571
"GRMZM2G417082"	1
"GRMZM2G417089"	0.296024144031829
"GRMZM2G417092"	1
"GRMZM2G417107"	0.153975965334597
"GRMZM2G417125"	1
"GRMZM2G417164"	1
"GRMZM2G417208"	0.0169321134556597
"GRMZM2G417217"	0.0104919708956653
"GRMZM2G417219"	1
"GRMZM2G417222"	1
"GRMZM2G417223"	0.0480572505039251
"GRMZM2G417229"	0.373174675944466
"GRMZM2G417240"	1
"GRMZM2G417255"	1
"GRMZM2G417258"	0.275259281532148
"GRMZM2G417262"	1
"GRMZM2G417287"	0.0559705656061769
"GRMZM2G417297"	0.791766932956083
"GRMZM2G417336"	1
"GRMZM2G417340"	1
"GRMZM2G417360"	1
"GRMZM2G417382"	1
"GRMZM2G417402"	1
"GRMZM2G417410"	1
"GRMZM2G417417"	0.538840799709539
"GRMZM2G417435"	0.655991997661803
"GRMZM2G417439"	1
"GRMZM2G417451"	0.731526141194842
"GRMZM2G417454"	1
"GRMZM2G417455"	0.727612866946562
"GRMZM2G417478"	1
"GRMZM2G417485"	0.731526141194842
"GRMZM2G417496"	0.7781744805917
"GRMZM2G417523"	1
"GRMZM2G417525"	0.836641137843137
"GRMZM2G417554"	1
"GRMZM2G417563"	1
"GRMZM2G417574"	1
"GRMZM2G417583"	1
"GRMZM2G417594"	1
"GRMZM2G417597"	0.879230979533269
"GRMZM2G417609"	1
"GRMZM2G417650"	1
"GRMZM2G417658"	1
"GRMZM2G417682"	1.17445596310479e-08
"GRMZM2G417684"	1
"GRMZM2G417704"	1
"GRMZM2G417715"	0.953053325628561
"GRMZM2G417725"	1
"GRMZM2G417746"	0.475669963112844
"GRMZM2G417750"	1
"GRMZM2G417770"	0.0255187821494889
"GRMZM2G417835"	0.761135011060156
"GRMZM2G417843"	0.0105117518587423
"GRMZM2G417859"	1
"GRMZM2G417866"	1
"GRMZM2G417877"	1
"GRMZM2G417905"	0.731526141194842
"GRMZM2G417917"	1
"GRMZM2G417921"	1
"GRMZM2G417933"	1
"GRMZM2G417938"	1
"GRMZM2G417945"	1
"GRMZM2G417954"	0.475669963112844
"GRMZM2G417963"	1
"GRMZM2G418004"	1
"GRMZM2G418005"	0.715522008403237
"GRMZM2G418009"	1
"GRMZM2G418011"	1
"GRMZM2G418031"	1
"GRMZM2G418037"	0.193428652972407
"GRMZM2G418119"	1
"GRMZM2G418126"	1
"GRMZM2G418135"	1
"GRMZM2G418148"	0.772259425238606
"GRMZM2G418153"	1
"GRMZM2G418160"	0.767428792394016
"GRMZM2G418178"	1
"GRMZM2G418194"	1
"GRMZM2G418206"	0.917856606277793
"GRMZM2G418223"	1
"GRMZM2G418232"	0.489194581287965
"GRMZM2G418256"	1
"GRMZM2G418258"	1
"GRMZM2G418263"	2.62202652599119e-05
"GRMZM2G418268"	1
"GRMZM2G418279"	1
"GRMZM2G418289"	0.466907409984065
"GRMZM2G418294"	0.00488917060351683
"GRMZM2G418343"	0.394418552086648
"GRMZM2G418365"	1
"GRMZM2G418370"	1
"GRMZM2G418400"	1
"GRMZM2G418415"	1
"GRMZM2G418430"	1
"GRMZM2G418432"	1
"GRMZM2G418450"	1
"GRMZM2G418459"	1
"GRMZM2G418515"	6.78312749836778e-07
"GRMZM2G418575"	1
"GRMZM2G418604"	0.713369361135703
"GRMZM2G418605"	1
"GRMZM2G418613"	1
"GRMZM2G418621"	1
"GRMZM2G418634"	1
"GRMZM2G418635"	1
"GRMZM2G418644"	1
"GRMZM2G418650"	1
"GRMZM2G418651"	1
"GRMZM2G418654"	1
"GRMZM2G418689"	0.260448986120187
"GRMZM2G418711"	1
"GRMZM2G418726"	1
"GRMZM2G418749"	1
"GRMZM2G418752"	1
"GRMZM2G418766"	1
"GRMZM2G418767"	1
"GRMZM2G418776"	0.731526141194842
"GRMZM2G418805"	1
"GRMZM2G418819"	0.697603894350517
"GRMZM2G418822"	1
"GRMZM2G418833"	1
"GRMZM2G418892"	1
"GRMZM2G418899"	1
"GRMZM2G418901"	0.731526141194842
"GRMZM2G418916"	0.00356233801971754
"GRMZM2G418920"	1
"GRMZM2G418949"	0.78613063997073
"GRMZM2G418956"	1
"GRMZM2G418982"	1
"GRMZM2G418985"	1
"GRMZM2G419024"	0.505201367935099
"GRMZM2G419070"	0.408290068228571
"GRMZM2G419076"	1
"GRMZM2G419085"	1
"GRMZM2G419104"	1
"GRMZM2G419111"	0.840565002708512
"GRMZM2G419157"	1
"GRMZM2G419166"	1
"GRMZM2G419209"	1
"GRMZM2G419231"	1
"GRMZM2G419239"	1
"GRMZM2G419244"	1
"GRMZM2G419252"	1
"GRMZM2G419257"	1
"GRMZM2G419267"	0.19137170468327
"GRMZM2G419276"	1
"GRMZM2G419290"	0.0930062686666187
"GRMZM2G419305"	1
"GRMZM2G419318"	0.288419282641741
"GRMZM2G419328"	0.925636087144468
"GRMZM2G419342"	1
"GRMZM2G419363"	1
"GRMZM2G419409"	1
"GRMZM2G419419"	1
"GRMZM2G419421"	1
"GRMZM2G419430"	1
"GRMZM2G419431"	0.414132168405146
"GRMZM2G419436"	1
"GRMZM2G419439"	0.0363405854014526
"GRMZM2G419452"	1
"GRMZM2G419453"	1
"GRMZM2G419455"	1
"GRMZM2G419473"	1
"GRMZM2G419512"	1
"GRMZM2G419514"	1
"GRMZM2G419535"	1
"GRMZM2G419542"	0.184219786569624
"GRMZM2G419555"	1
"GRMZM2G419563"	0.776634105912006
"GRMZM2G419566"	1
"GRMZM2G419576"	0.731526141194842
"GRMZM2G419606"	1
"GRMZM2G419641"	1
"GRMZM2G419643"	0.355538755266625
"GRMZM2G419645"	0.355538755266625
"GRMZM2G419667"	1
"GRMZM2G419672"	1
"GRMZM2G419675"	1
"GRMZM2G419694"	1
"GRMZM2G419699"	1
"GRMZM2G419739"	0.175740666689689
"GRMZM2G419777"	1
"GRMZM2G419782"	1
"GRMZM2G419785"	1
"GRMZM2G419806"	1
"GRMZM2G419814"	1
"GRMZM2G419826"	1
"GRMZM2G419836"	1
"GRMZM2G419844"	1
"GRMZM2G419847"	1
"GRMZM2G419852"	0.195577281575841
"GRMZM2G419864"	1
"GRMZM2G419875"	1
"GRMZM2G419891"	8.92094040471325e-13
"GRMZM2G419898"	1
"GRMZM2G419901"	1
"GRMZM2G419924"	1
"GRMZM2G419929"	1
"GRMZM2G419936"	0.240798168030141
"GRMZM2G419938"	0.354186772240813
"GRMZM2G419949"	1
"GRMZM2G419953"	1
"GRMZM2G419957"	0.731526141194842
"GRMZM2G419969"	1
"GRMZM2G419984"	0.120055528362027
"GRMZM2G419992"	1
"GRMZM2G419994"	0.988406121653963
"GRMZM2G420001"	0.789636431321728
"GRMZM2G420004"	1
"GRMZM2G420010"	1
"GRMZM2G420012"	0.416233088287829
"GRMZM2G420021"	1
"GRMZM2G420027"	1
"GRMZM2G420049"	1
"GRMZM2G420055"	1
"GRMZM2G420059"	1
"GRMZM2G420098"	0.731526141194842
"GRMZM2G420108"	1
"GRMZM2G420119"	1
"GRMZM2G420121"	1
"GRMZM2G420141"	1
"GRMZM2G420153"	1
"GRMZM2G420181"	1
"GRMZM2G420199"	1
"GRMZM2G420224"	1
"GRMZM2G420225"	1
"GRMZM2G420229"	1
"GRMZM2G420276"	1
"GRMZM2G420280"	0.290036933915808
"GRMZM2G420310"	1
"GRMZM2G420334"	1
"GRMZM2G420357"	1
"GRMZM2G420380"	4.53576957697277e-05
"GRMZM2G420391"	1
"GRMZM2G420407"	1
"GRMZM2G420432"	0.0231506843807822
"GRMZM2G420436"	1
"GRMZM2G420438"	1
"GRMZM2G420448"	1
"GRMZM2G420469"	0.713905248511726
"GRMZM2G420535"	1
"GRMZM2G420544"	0.0457528583628555
"GRMZM2G420561"	0.277240521824705
"GRMZM2G420571"	1
"GRMZM2G420588"	1
"GRMZM2G420619"	1
"GRMZM2G420630"	1
"GRMZM2G420654"	1
"GRMZM2G420684"	0.793773191103017
"GRMZM2G420694"	1
"GRMZM2G420697"	1
"GRMZM2G420713"	1
"GRMZM2G420715"	1
"GRMZM2G420723"	0.095633569305419
"GRMZM2G420732"	0.735120613598813
"GRMZM2G420733"	0.731526141194842
"GRMZM2G420740"	1
"GRMZM2G420743"	0.176085401178042
"GRMZM2G420745"	1
"GRMZM2G420758"	1
"GRMZM2G420772"	1
"GRMZM2G420774"	1
"GRMZM2G420786"	0.192944332937104
"GRMZM2G420789"	0.00212274137870971
"GRMZM2G420801"	0.109528289721905
"GRMZM2G420812"	1
"GRMZM2G420823"	0.819151408650024
"GRMZM2G420865"	0.109704861822461
"GRMZM2G420870"	0.700540153421181
"GRMZM2G420882"	0.0732441701740642
"GRMZM2G420883"	1
"GRMZM2G420887"	1
"GRMZM2G420899"	1
"GRMZM2G420910"	8.76928793360597e-07
"GRMZM2G420926"	0.0395430067653694
"GRMZM2G420935"	1
"GRMZM2G420981"	1
"GRMZM2G420988"	0.731526141194842
"GRMZM2G421004"	0.84547543235946
"GRMZM2G421029"	1
"GRMZM2G421033"	0.0978449773481873
"GRMZM2G421126"	0.731526141194842
"GRMZM2G421160"	1
"GRMZM2G421207"	1
"GRMZM2G421212"	0.0796892218784741
"GRMZM2G421231"	0.380337858783899
"GRMZM2G421234"	0.697603894350517
"GRMZM2G421240"	0.697603894350517
"GRMZM2G421256"	0.479979113171036
"GRMZM2G421275"	1
"GRMZM2G421279"	0.731526141194842
"GRMZM2G421284"	1
"GRMZM2G421380"	1
"GRMZM2G421414"	1
"GRMZM2G421415"	0.322292086314497
"GRMZM2G421429"	1
"GRMZM2G421449"	1
"GRMZM2G421453"	1
"GRMZM2G421463"	0.805535311750791
"GRMZM2G421470"	1
"GRMZM2G421491"	0.000248689528595629
"GRMZM2G421493"	1
"GRMZM2G421495"	1
"GRMZM2G421498"	0.206436769283119
"GRMZM2G421500"	4.12284947528611e-05
"GRMZM2G421509"	0.414132168405146
"GRMZM2G421513"	0.580566750765903
"GRMZM2G421541"	0.18217914379837
"GRMZM2G421556"	1
"GRMZM2G421565"	1
"GRMZM2G421571"	1
"GRMZM2G421579"	0.773900824901157
"GRMZM2G421604"	0.296239641218038
"GRMZM2G421614"	0.303243145713405
"GRMZM2G421641"	1
"GRMZM2G421649"	1
"GRMZM2G421655"	1
"GRMZM2G421669"	0.285765667722266
"GRMZM2G421680"	1
"GRMZM2G421682"	1
"GRMZM2G421690"	0.147719059867014
"GRMZM2G421707"	1
"GRMZM2G421728"	1
"GRMZM2G421742"	1
"GRMZM2G421750"	0.376730351732377
"GRMZM2G421760"	1
"GRMZM2G421779"	1
"GRMZM2G421791"	1
"GRMZM2G421795"	0.430440874277577
"GRMZM2G421799"	1
"GRMZM2G421829"	1
"GRMZM2G421835"	1
"GRMZM2G421857"	0.823107149952021
"GRMZM2G421866"	1
"GRMZM2G421883"	1
"GRMZM2G421899"	1
"GRMZM2G421911"	1
"GRMZM2G421934"	1
"GRMZM2G421946"	1
"GRMZM2G421970"	1
"GRMZM2G421992"	0.801936174233887
"GRMZM2G422045"	1
"GRMZM2G422061"	1
"GRMZM2G422069"	1
"GRMZM2G422083"	1
"GRMZM2G422090"	1
"GRMZM2G422137"	1
"GRMZM2G422147"	1
"GRMZM2G422171"	0.475669963112844
"GRMZM2G422175"	1
"GRMZM2G422187"	0.78613063997073
"GRMZM2G422190"	1
"GRMZM2G422205"	1
"GRMZM2G422210"	1
"GRMZM2G422212"	1
"GRMZM2G422240"	1
"GRMZM2G422259"	0.330315033516676
"GRMZM2G422269"	0.0192990181039374
"GRMZM2G422295"	0.74259468528771
"GRMZM2G422303"	0.731526141194842
"GRMZM2G422305"	1
"GRMZM2G422317"	0.0396424944896618
"GRMZM2G422340"	0.223355226633555
"GRMZM2G422367"	1
"GRMZM2G422373"	1
"GRMZM2G422419"	1
"GRMZM2G422443"	0.867681558622761
"GRMZM2G422450"	1
"GRMZM2G422464"	0.0365806361774001
"GRMZM2G422499"	0.651774150804993
"GRMZM2G422510"	0.731526141194842
"GRMZM2G422537"	1
"GRMZM2G422539"	0.731526141194842
"GRMZM2G422576"	0.523587879218868
"GRMZM2G422581"	1
"GRMZM2G422606"	1
"GRMZM2G422631"	1
"GRMZM2G422641"	0.777218898143308
"GRMZM2G422644"	0.727015416139471
"GRMZM2G422649"	0.561674071076712
"GRMZM2G422651"	1
"GRMZM2G422659"	1
"GRMZM2G422670"	0.44834212883886
"GRMZM2G422671"	0.177992178601727
"GRMZM2G422720"	1
"GRMZM2G422731"	1
"GRMZM2G422750"	0.0526772752834202
"GRMZM2G422782"	1
"GRMZM2G422810"	1
"GRMZM2G422836"	1
"GRMZM2G422858"	1
"GRMZM2G422877"	1
"GRMZM2G422932"	1
"GRMZM2G422938"	0.0726875540952298
"GRMZM2G422948"	1
"GRMZM2G422955"	1
"GRMZM2G422958"	0.29907844098006
"GRMZM2G422960"	1
"GRMZM2G422986"	0.0014917948433521
"GRMZM2G423025"	1
"GRMZM2G423027"	1
"GRMZM2G423111"	1
"GRMZM2G423116"	0.0527297222769844
"GRMZM2G423129"	0.0240019405078216
"GRMZM2G423137"	0.154170045576114
"GRMZM2G423139"	1
"GRMZM2G423142"	1
"GRMZM2G423169"	0.381904991903239
"GRMZM2G423187"	1
"GRMZM2G423193"	1
"GRMZM2G423202"	0.731526141194842
"GRMZM2G423229"	1
"GRMZM2G423241"	1
"GRMZM2G423292"	1
"GRMZM2G423313"	1
"GRMZM2G423315"	1
"GRMZM2G423331"	1
"GRMZM2G423333"	1
"GRMZM2G423337"	0.39693462341295
"GRMZM2G423351"	1
"GRMZM2G423366"	1
"GRMZM2G423378"	1
"GRMZM2G423382"	1
"GRMZM2G423387"	1
"GRMZM2G423393"	1
"GRMZM2G423413"	0.161423265279823
"GRMZM2G423423"	1
"GRMZM2G423456"	5.30014268522281e-09
"GRMZM2G423472"	1
"GRMZM2G423476"	1
"GRMZM2G423478"	1
"GRMZM2G423479"	1
"GRMZM2G423486"	1
"GRMZM2G423489"	1
"GRMZM2G423518"	1
"GRMZM2G423538"	0.71848455640492
"GRMZM2G423555"	1
"GRMZM2G423561"	1
"GRMZM2G423565"	1
"GRMZM2G423567"	0.0096018281539755
"GRMZM2G423573"	0.475669963112844
"GRMZM2G423575"	0.731526141194842
"GRMZM2G423617"	1
"GRMZM2G423634"	1
"GRMZM2G423636"	1
"GRMZM2G423640"	1
"GRMZM2G423643"	0.0147378702709703
"GRMZM2G423663"	1
"GRMZM2G423669"	1
"GRMZM2G423693"	0.697603894350517
"GRMZM2G423731"	1
"GRMZM2G423734"	1
"GRMZM2G423831"	0.0828092384977624
"GRMZM2G423833"	1
"GRMZM2G423851"	1
"GRMZM2G423861"	0.265441791201792
"GRMZM2G423863"	1
"GRMZM2G423879"	1
"GRMZM2G423884"	0.0953465002023823
"GRMZM2G423886"	0.153975965334597
"GRMZM2G423898"	0.697603894350517
"GRMZM2G423900"	0.797076376352033
"GRMZM2G423917"	1
"GRMZM2G423927"	0.979012757464146
"GRMZM2G423930"	1
"GRMZM2G423956"	0.230235914899628
"GRMZM2G423959"	1
"GRMZM2G423972"	1
"GRMZM2G423975"	1
"GRMZM2G424020"	1
"GRMZM2G424038"	1
"GRMZM2G424049"	1
"GRMZM2G424053"	0.0934794578069894
"GRMZM2G424072"	1
"GRMZM2G424075"	1
"GRMZM2G424090"	0.416233088287829
"GRMZM2G424102"	1
"GRMZM2G424112"	1
"GRMZM2G424147"	1
"GRMZM2G424150"	0.0977339970825666
"GRMZM2G424155"	1
"GRMZM2G424181"	2.29132800354487e-10
"GRMZM2G424205"	0.0313369529288793
"GRMZM2G424239"	1
"GRMZM2G424241"	1
"GRMZM2G424261"	0.355538755266625
"GRMZM2G424277"	1
"GRMZM2G424289"	1
"GRMZM2G424322"	1
"GRMZM2G424323"	1
"GRMZM2G424348"	1
"GRMZM2G424380"	0.125398166272709
"GRMZM2G424397"	0.786870693800762
"GRMZM2G424437"	1
"GRMZM2G424446"	1
"GRMZM2G424491"	0.00452457467468026
"GRMZM2G424509"	1
"GRMZM2G424519"	1
"GRMZM2G424553"	1
"GRMZM2G424565"	1
"GRMZM2G424575"	1
"GRMZM2G424577"	0.875872950171667
"GRMZM2G424582"	0.163184821367671
"GRMZM2G424595"	1.0290187589085e-05
"GRMZM2G424599"	1
"GRMZM2G424623"	1
"GRMZM2G424625"	1
"GRMZM2G424628"	1
"GRMZM2G424651"	0.134063326042472
"GRMZM2G424659"	0.496014700021841
"GRMZM2G424670"	1
"GRMZM2G424682"	0.697603894350517
"GRMZM2G424700"	1
"GRMZM2G424707"	1
"GRMZM2G424727"	1
"GRMZM2G424783"	1
"GRMZM2G424789"	1
"GRMZM2G424804"	1
"GRMZM2G424832"	9.20904252570373e-13
"GRMZM2G424857"	1
"GRMZM2G424873"	1
"GRMZM2G424906"	1
"GRMZM2G424908"	1
"GRMZM2G424933"	0.435351142029847
"GRMZM2G424981"	1
"GRMZM2G424991"	1
"GRMZM2G425004"	1
"GRMZM2G425005"	1
"GRMZM2G425019"	1
"GRMZM2G425072"	0.0146140093829676
"GRMZM2G425079"	1
"GRMZM2G425127"	1
"GRMZM2G425136"	0.355538755266625
"GRMZM2G425148"	1
"GRMZM2G425189"	1
"GRMZM2G425199"	1
"GRMZM2G425206"	1
"GRMZM2G425211"	0.283280438389515
"GRMZM2G425225"	1
"GRMZM2G425230"	1
"GRMZM2G425231"	1
"GRMZM2G425236"	1
"GRMZM2G425241"	1
"GRMZM2G425249"	0.016605456961114
"GRMZM2G425260"	1
"GRMZM2G425265"	1
"GRMZM2G425310"	1
"GRMZM2G425333"	1
"GRMZM2G425340"	1
"GRMZM2G425351"	1
"GRMZM2G425366"	1
"GRMZM2G425373"	1
"GRMZM2G425377"	0.7781744805917
"GRMZM2G425398"	1
"GRMZM2G425427"	1
"GRMZM2G425430"	0.225447310534701
"GRMZM2G425471"	1
"GRMZM2G425482"	1
"GRMZM2G425512"	1
"GRMZM2G425535"	1
"GRMZM2G425545"	0.840491521045795
"GRMZM2G425559"	0.676154322165509
"GRMZM2G425583"	1
"GRMZM2G425594"	1
"GRMZM2G425629"	1
"GRMZM2G425638"	1
"GRMZM2G425641"	1
"GRMZM2G425647"	1
"GRMZM2G425663"	1
"GRMZM2G425675"	1
"GRMZM2G425683"	1
"GRMZM2G425708"	1
"GRMZM2G425719"	0.361819777066036
"GRMZM2G425728"	0.384901124766375
"GRMZM2G425729"	1
"GRMZM2G425731"	1
"GRMZM2G425736"	1
"GRMZM2G425747"	0.183055983041411
"GRMZM2G425751"	0.462271724604591
"GRMZM2G425774"	0.0406743689579415
"GRMZM2G425778"	1
"GRMZM2G425798"	0.422177309460861
"GRMZM2G425808"	1
"GRMZM2G425863"	7.17531175074438e-10
"GRMZM2G425901"	1
"GRMZM2G425910"	1
"GRMZM2G425920"	0.731637189621459
"GRMZM2G425965"	0.216944866100594
"GRMZM2G425975"	1
"GRMZM2G425986"	1
"GRMZM2G425993"	0.170684303815576
